id,rate_date,currency_code,currency_name,unit,buying_rate,selling_rate,source,created_at
6293,2014-03-21,USD,U.S. Dollar,1,97.85,98.45,NRB,2026-01-08 14:43:23
6315,2014-03-20,USD,U.S. Dollar,1,97.23,97.83,NRB,2026-01-08 14:43:23
6337,2014-03-19,USD,U.S. Dollar,1,97.61,98.21,NRB,2026-01-08 14:43:23
6359,2014-03-18,USD,U.S. Dollar,1,97.61,98.21,NRB,2026-01-08 14:43:23
6381,2014-03-17,USD,U.S. Dollar,1,97.61,98.21,NRB,2026-01-08 14:43:23
6403,2014-03-16,USD,U.S. Dollar,1,97.61,98.21,NRB,2026-01-08 14:43:23
6425,2014-03-15,USD,U.S. Dollar,1,97.61,98.21,NRB,2026-01-08 14:43:23
6447,2014-03-14,USD,U.S. Dollar,1,97.58,98.18,NRB,2026-01-08 14:43:23
6469,2014-03-13,USD,U.S. Dollar,1,97.65,98.25,NRB,2026-01-08 14:43:23
6491,2014-03-12,USD,U.S. Dollar,1,97.21,97.81,NRB,2026-01-08 14:43:23
6513,2014-03-11,USD,U.S. Dollar,1,97.07,97.67,NRB,2026-01-08 14:43:23
6535,2014-03-10,USD,U.S. Dollar,1,97.44,98.04,NRB,2026-01-08 14:43:23
6557,2014-03-09,USD,U.S. Dollar,1,97.44,98.04,NRB,2026-01-08 14:43:23
6579,2014-03-08,USD,U.S. Dollar,1,97.44,98.04,NRB,2026-01-08 14:43:23
6601,2014-03-07,USD,U.S. Dollar,1,97.48,98.08,NRB,2026-01-08 14:43:23
6623,2014-03-06,USD,U.S. Dollar,1,98.52,99.12,NRB,2026-01-08 14:43:24
6645,2014-03-05,USD,U.S. Dollar,1,98.66,99.26,NRB,2026-01-08 14:43:24
6667,2014-03-04,USD,U.S. Dollar,1,98.97,99.57,NRB,2026-01-08 14:43:24
6689,2014-03-03,USD,U.S. Dollar,1,98.51,99.11,NRB,2026-01-08 14:43:24
6711,2014-03-02,USD,U.S. Dollar,1,98.51,99.11,NRB,2026-01-08 14:43:24
6733,2014-03-01,USD,U.S. Dollar,1,98.51,99.11,NRB,2026-01-08 14:43:24
6755,2014-02-28,USD,U.S. Dollar,1,98.88,99.48,NRB,2026-01-08 14:43:24
6777,2014-02-27,USD,U.S. Dollar,1,98.88,99.48,NRB,2026-01-08 14:43:24
6799,2014-02-26,USD,U.S. Dollar,1,98.8,99.4,NRB,2026-01-08 14:43:24
6821,2014-02-25,USD,U.S. Dollar,1,99.02,99.62,NRB,2026-01-08 14:43:24
6843,2014-02-24,USD,U.S. Dollar,1,99.1,99.7,NRB,2026-01-08 14:43:24
6865,2014-02-23,USD,U.S. Dollar,1,99.1,99.7,NRB,2026-01-08 14:43:24
6887,2014-02-22,USD,U.S. Dollar,1,99.1,99.7,NRB,2026-01-08 14:43:24
6909,2014-02-21,USD,U.S. Dollar,1,99.28,99.88,NRB,2026-01-08 14:43:24
6931,2014-02-20,USD,U.S. Dollar,1,99.23,99.83,NRB,2026-01-08 14:43:24
6953,2014-02-19,USD,U.S. Dollar,1,99.23,99.83,NRB,2026-01-08 14:43:24
6975,2014-02-18,USD,U.S. Dollar,1,98.65,99.25,NRB,2026-01-08 14:43:24
6997,2014-02-17,USD,U.S. Dollar,1,98.79,99.39,NRB,2026-01-08 14:43:24
7019,2014-02-16,USD,U.S. Dollar,1,98.79,99.39,NRB,2026-01-08 14:43:24
7041,2014-02-15,USD,U.S. Dollar,1,98.79,99.39,NRB,2026-01-08 14:43:24
7063,2014-02-14,USD,U.S. Dollar,1,99.58,100.18,NRB,2026-01-08 14:43:24
7085,2014-02-13,USD,U.S. Dollar,1,99.05,99.65,NRB,2026-01-08 14:43:24
7107,2014-02-12,USD,U.S. Dollar,1,99.26,99.86,NRB,2026-01-08 14:43:24
7129,2014-02-11,USD,U.S. Dollar,1,99.6,100.2,NRB,2026-01-08 14:43:24
7151,2014-02-10,USD,U.S. Dollar,1,99.36,99.96,NRB,2026-01-08 14:43:24
7173,2014-02-09,USD,U.S. Dollar,1,99.36,99.96,NRB,2026-01-08 14:43:25
7195,2014-02-08,USD,U.S. Dollar,1,99.36,99.96,NRB,2026-01-08 14:43:25
7217,2014-02-07,USD,U.S. Dollar,1,99.49,100.09,NRB,2026-01-08 14:43:25
7239,2014-02-06,USD,U.S. Dollar,1,99.82,100.42,NRB,2026-01-08 14:43:25
7261,2014-02-05,USD,U.S. Dollar,1,99.75,100.35,NRB,2026-01-08 14:43:25
7283,2014-02-04,USD,U.S. Dollar,1,99.8,100.4,NRB,2026-01-08 14:43:25
7305,2014-02-03,USD,U.S. Dollar,1,100.0,100.6,NRB,2026-01-08 14:43:25
7327,2014-02-02,USD,U.S. Dollar,1,100.0,100.6,NRB,2026-01-08 14:43:25
7349,2014-02-01,USD,U.S. Dollar,1,100.0,100.6,NRB,2026-01-08 14:43:25
7371,2014-01-31,USD,U.S. Dollar,1,99.8,100.4,NRB,2026-01-08 14:43:25
7393,2014-01-30,USD,U.S. Dollar,1,99.56,100.16,NRB,2026-01-08 14:43:25
7415,2014-01-29,USD,U.S. Dollar,1,99.72,100.32,NRB,2026-01-08 14:43:25
7437,2014-01-28,USD,U.S. Dollar,1,100.67,101.27,NRB,2026-01-08 14:43:25
7459,2014-01-27,USD,U.S. Dollar,1,99.96,100.56,NRB,2026-01-08 14:43:25
7481,2014-01-26,USD,U.S. Dollar,1,99.96,100.56,NRB,2026-01-08 14:43:25
7503,2014-01-25,USD,U.S. Dollar,1,99.96,100.56,NRB,2026-01-08 14:43:25
7525,2014-01-24,USD,U.S. Dollar,1,98.79,99.39,NRB,2026-01-08 14:43:25
7547,2014-01-23,USD,U.S. Dollar,1,98.61,99.21,NRB,2026-01-08 14:43:25
7569,2014-01-22,USD,U.S. Dollar,1,98.72,99.32,NRB,2026-01-08 14:43:25
7591,2014-01-21,USD,U.S. Dollar,1,98.3,98.9,NRB,2026-01-08 14:43:25
7613,2014-01-20,USD,U.S. Dollar,1,98.17,98.77,NRB,2026-01-08 14:43:25
7635,2014-01-19,USD,U.S. Dollar,1,98.17,98.77,NRB,2026-01-08 14:43:25
7657,2014-01-18,USD,U.S. Dollar,1,98.17,98.77,NRB,2026-01-08 14:43:25
7679,2014-01-17,USD,U.S. Dollar,1,98.16,98.76,NRB,2026-01-08 14:43:25
7701,2014-01-16,USD,U.S. Dollar,1,98.17,98.77,NRB,2026-01-08 14:43:25
7723,2014-01-15,USD,U.S. Dollar,1,98.14,98.74,NRB,2026-01-08 14:43:25
7745,2014-01-14,USD,U.S. Dollar,1,98.14,98.74,NRB,2026-01-08 14:43:25
7767,2014-01-13,USD,U.S. Dollar,1,98.75,99.35,NRB,2026-01-08 14:43:25
7789,2014-01-12,USD,U.S. Dollar,1,98.75,99.35,NRB,2026-01-08 14:43:25
7811,2014-01-11,USD,U.S. Dollar,1,98.75,99.35,NRB,2026-01-08 14:43:25
7833,2014-01-10,USD,U.S. Dollar,1,99.02,99.62,NRB,2026-01-08 14:43:25
7855,2014-01-09,USD,U.S. Dollar,1,99.02,99.62,NRB,2026-01-08 14:43:25
7877,2014-01-08,USD,U.S. Dollar,1,99.39,99.99,NRB,2026-01-08 14:43:25
7899,2014-01-07,USD,U.S. Dollar,1,99.4,100.0,NRB,2026-01-08 14:43:25
7921,2014-01-06,USD,U.S. Dollar,1,99.16,99.76,NRB,2026-01-08 14:43:25
7943,2014-01-05,USD,U.S. Dollar,1,99.16,99.76,NRB,2026-01-08 14:43:25
7965,2014-01-04,USD,U.S. Dollar,1,99.16,99.76,NRB,2026-01-08 14:43:25
7987,2014-01-03,USD,U.S. Dollar,1,99.32,99.92,NRB,2026-01-08 14:43:25
8009,2014-01-02,USD,U.S. Dollar,1,98.75,99.35,NRB,2026-01-08 14:43:25
8031,2014-01-01,USD,U.S. Dollar,1,98.59,99.19,NRB,2026-01-08 14:43:25
8053,2015-12-31,USD,U.S. Dollar,1,105.92,106.52,NRB,2026-01-08 14:43:26
8075,2015-12-30,USD,U.S. Dollar,1,105.91,106.51,NRB,2026-01-08 14:43:26
8097,2015-12-29,USD,U.S. Dollar,1,105.51,106.11,NRB,2026-01-08 14:43:26
8119,2015-12-28,USD,U.S. Dollar,1,105.64,106.24,NRB,2026-01-08 14:43:26
8141,2015-12-27,USD,U.S. Dollar,1,105.64,106.24,NRB,2026-01-08 14:43:26
8163,2015-12-26,USD,U.S. Dollar,1,105.64,106.24,NRB,2026-01-08 14:43:26
8185,2015-12-25,USD,U.S. Dollar,1,105.64,106.24,NRB,2026-01-08 14:43:27
8207,2015-12-24,USD,U.S. Dollar,1,105.5,106.1,NRB,2026-01-08 14:43:27
8229,2015-12-23,USD,U.S. Dollar,1,105.83,106.43,NRB,2026-01-08 14:43:27
8251,2015-12-22,USD,U.S. Dollar,1,105.75,106.35,NRB,2026-01-08 14:43:27
8273,2015-12-21,USD,U.S. Dollar,1,105.92,106.52,NRB,2026-01-08 14:43:27
8295,2015-12-20,USD,U.S. Dollar,1,105.9,106.5,NRB,2026-01-08 14:43:27
8317,2015-12-19,USD,U.S. Dollar,1,105.9,106.5,NRB,2026-01-08 14:43:27
8339,2015-12-18,USD,U.S. Dollar,1,106.17,106.77,NRB,2026-01-08 14:43:27
8361,2015-12-17,USD,U.S. Dollar,1,106.67,107.27,NRB,2026-01-08 14:43:27
8383,2015-12-16,USD,U.S. Dollar,1,106.91,107.51,NRB,2026-01-08 14:43:27
8405,2015-12-15,USD,U.S. Dollar,1,107.0,107.6,NRB,2026-01-08 14:43:27
8427,2015-12-14,USD,U.S. Dollar,1,106.72,107.32,NRB,2026-01-08 14:43:27
8449,2015-12-13,USD,U.S. Dollar,1,106.57,107.17,NRB,2026-01-08 14:43:27
8471,2015-12-12,USD,U.S. Dollar,1,106.57,107.17,NRB,2026-01-08 14:43:27
8493,2015-12-11,USD,U.S. Dollar,1,106.51,107.11,NRB,2026-01-08 14:43:27
8515,2015-12-10,USD,U.S. Dollar,1,106.64,107.24,NRB,2026-01-08 14:43:27
8537,2015-12-09,USD,U.S. Dollar,1,106.51,107.11,NRB,2026-01-08 14:43:27
8559,2015-12-08,USD,U.S. Dollar,1,106.32,106.92,NRB,2026-01-08 14:43:27
8581,2015-12-07,USD,U.S. Dollar,1,106.42,107.02,NRB,2026-01-08 14:43:27
8603,2015-12-06,USD,U.S. Dollar,1,106.63,107.23,NRB,2026-01-08 14:43:27
8625,2015-12-05,USD,U.S. Dollar,1,106.63,107.23,NRB,2026-01-08 14:43:27
8647,2015-12-04,USD,U.S. Dollar,1,106.38,106.98,NRB,2026-01-08 14:43:27
8669,2015-12-03,USD,U.S. Dollar,1,106.28,106.88,NRB,2026-01-08 14:43:27
8691,2015-12-02,USD,U.S. Dollar,1,106.12,106.72,NRB,2026-01-08 14:43:27
8713,2015-12-01,USD,U.S. Dollar,1,106.4,107.0,NRB,2026-01-08 14:43:27
8735,2015-11-30,USD,U.S. Dollar,1,106.52,107.12,NRB,2026-01-08 14:43:27
8757,2015-11-29,USD,U.S. Dollar,1,106.44,107.04,NRB,2026-01-08 14:43:27
8779,2015-11-28,USD,U.S. Dollar,1,106.44,107.04,NRB,2026-01-08 14:43:27
8801,2015-11-27,USD,U.S. Dollar,1,106.2,106.8,NRB,2026-01-08 14:43:27
8823,2015-11-26,USD,U.S. Dollar,1,105.82,106.42,NRB,2026-01-08 14:43:27
8845,2015-11-25,USD,U.S. Dollar,1,106.0,106.6,NRB,2026-01-08 14:43:27
8867,2015-11-24,USD,U.S. Dollar,1,105.97,106.57,NRB,2026-01-08 14:43:27
8889,2015-11-23,USD,U.S. Dollar,1,105.6,106.2,NRB,2026-01-08 14:43:27
8911,2015-11-22,USD,U.S. Dollar,1,105.66,106.26,NRB,2026-01-08 14:43:27
8933,2015-11-21,USD,U.S. Dollar,1,105.66,106.26,NRB,2026-01-08 14:43:27
8955,2015-11-20,USD,U.S. Dollar,1,105.58,106.18,NRB,2026-01-08 14:43:27
8977,2015-11-19,USD,U.S. Dollar,1,105.66,106.26,NRB,2026-01-08 14:43:27
8999,2015-11-18,USD,U.S. Dollar,1,105.37,105.97,NRB,2026-01-08 14:43:27
9021,2015-11-17,USD,U.S. Dollar,1,105.24,105.84,NRB,2026-01-08 14:43:27
9043,2015-11-16,USD,U.S. Dollar,1,105.46,106.06,NRB,2026-01-08 14:43:27
9065,2015-11-15,USD,U.S. Dollar,1,105.55,106.15,NRB,2026-01-08 14:43:27
9087,2015-11-14,USD,U.S. Dollar,1,105.55,106.15,NRB,2026-01-08 14:43:27
9109,2015-11-13,USD,U.S. Dollar,1,105.8,106.4,NRB,2026-01-08 14:43:27
9131,2015-11-12,USD,U.S. Dollar,1,105.8,106.4,NRB,2026-01-08 14:43:27
9153,2015-11-11,USD,U.S. Dollar,1,106.06,106.66,NRB,2026-01-08 14:43:27
9175,2015-11-10,USD,U.S. Dollar,1,105.9,106.5,NRB,2026-01-08 14:43:27
9197,2015-11-09,USD,U.S. Dollar,1,104.92,105.52,NRB,2026-01-08 14:43:27
9219,2015-11-08,USD,U.S. Dollar,1,104.92,105.52,NRB,2026-01-08 14:43:27
9241,2015-11-07,USD,U.S. Dollar,1,104.92,105.52,NRB,2026-01-08 14:43:27
9263,2015-11-06,USD,U.S. Dollar,1,104.86,105.46,NRB,2026-01-08 14:43:27
9285,2015-11-05,USD,U.S. Dollar,1,104.6,105.2,NRB,2026-01-08 14:43:27
9307,2015-11-04,USD,U.S. Dollar,1,104.57,105.17,NRB,2026-01-08 14:43:27
9329,2015-11-03,USD,U.S. Dollar,1,104.63,105.23,NRB,2026-01-08 14:43:27
9351,2015-11-02,USD,U.S. Dollar,1,103.92,104.52,NRB,2026-01-08 14:43:27
9373,2015-11-01,USD,U.S. Dollar,1,104.12,104.72,NRB,2026-01-08 14:43:27
9395,2015-10-31,USD,U.S. Dollar,1,104.12,104.72,NRB,2026-01-08 14:43:27
9417,2015-10-30,USD,U.S. Dollar,1,103.92,104.52,NRB,2026-01-08 14:43:27
9439,2015-10-29,USD,U.S. Dollar,1,103.76,104.36,NRB,2026-01-08 14:43:27
9461,2015-10-28,USD,U.S. Dollar,1,103.64,104.24,NRB,2026-01-08 14:43:27
9483,2015-10-27,USD,U.S. Dollar,1,103.6,104.2,NRB,2026-01-08 14:43:27
9505,2015-10-26,USD,U.S. Dollar,1,103.43,104.03,NRB,2026-01-08 14:43:27
9527,2015-10-25,USD,U.S. Dollar,1,103.56,104.16,NRB,2026-01-08 14:43:27
9549,2015-10-24,USD,U.S. Dollar,1,103.56,104.16,NRB,2026-01-08 14:43:27
9571,2015-10-23,USD,U.S. Dollar,1,103.9,104.5,NRB,2026-01-08 14:43:27
9593,2015-10-22,USD,U.S. Dollar,1,103.96,104.56,NRB,2026-01-08 14:43:27
9615,2015-10-21,USD,U.S. Dollar,1,103.6,104.2,NRB,2026-01-08 14:43:27
9637,2015-10-20,USD,U.S. Dollar,1,103.35,103.95,NRB,2026-01-08 14:43:27
9659,2015-10-19,USD,U.S. Dollar,1,103.4,104.0,NRB,2026-01-08 14:43:27
9681,2015-10-18,USD,U.S. Dollar,1,103.49,104.09,NRB,2026-01-08 14:43:27
9703,2015-10-17,USD,U.S. Dollar,1,103.49,104.09,NRB,2026-01-08 14:43:27
9725,2015-10-16,USD,U.S. Dollar,1,103.35,103.95,NRB,2026-01-08 14:43:27
9747,2015-10-15,USD,U.S. Dollar,1,103.8,104.4,NRB,2026-01-08 14:43:27
9769,2015-10-14,USD,U.S. Dollar,1,103.88,104.48,NRB,2026-01-08 14:43:27
9791,2015-10-13,USD,U.S. Dollar,1,103.45,104.05,NRB,2026-01-08 14:43:27
9813,2015-10-12,USD,U.S. Dollar,1,103.28,103.88,NRB,2026-01-08 14:43:27
9835,2015-10-11,USD,U.S. Dollar,1,103.34,103.94,NRB,2026-01-08 14:43:27
9857,2015-10-10,USD,U.S. Dollar,1,103.34,103.94,NRB,2026-01-08 14:43:27
9879,2015-10-09,USD,U.S. Dollar,1,103.89,104.49,NRB,2026-01-08 14:43:27
9901,2015-10-08,USD,U.S. Dollar,1,103.85,104.45,NRB,2026-01-08 14:43:27
9923,2015-10-07,USD,U.S. Dollar,1,104.23,104.83,NRB,2026-01-08 14:43:27
9945,2015-10-06,USD,U.S. Dollar,1,104.03,104.63,NRB,2026-01-08 14:43:27
9967,2015-10-05,USD,U.S. Dollar,1,104.52,105.12,NRB,2026-01-08 14:43:27
9989,2015-10-04,USD,U.S. Dollar,1,104.52,105.12,NRB,2026-01-08 14:43:27
10011,2015-10-03,USD,U.S. Dollar,1,104.52,105.12,NRB,2026-01-08 14:43:27
10033,2015-10-02,USD,U.S. Dollar,1,104.7,105.3,NRB,2026-01-08 14:43:27
10055,2015-10-01,USD,U.S. Dollar,1,104.86,105.46,NRB,2026-01-08 14:43:27
10077,2015-09-30,USD,U.S. Dollar,1,105.26,105.86,NRB,2026-01-08 14:43:27
10099,2015-09-29,USD,U.S. Dollar,1,105.46,106.06,NRB,2026-01-08 14:43:27
10121,2015-09-28,USD,U.S. Dollar,1,105.56,106.16,NRB,2026-01-08 14:43:27
10143,2015-09-27,USD,U.S. Dollar,1,105.56,106.16,NRB,2026-01-08 14:43:27
10165,2015-09-26,USD,U.S. Dollar,1,105.56,106.16,NRB,2026-01-08 14:43:27
10187,2015-09-25,USD,U.S. Dollar,1,105.45,106.05,NRB,2026-01-08 14:43:27
10209,2015-09-24,USD,U.S. Dollar,1,105.23,105.83,NRB,2026-01-08 14:43:27
10231,2015-09-23,USD,U.S. Dollar,1,105.07,105.67,NRB,2026-01-08 14:43:27
10253,2015-09-22,USD,U.S. Dollar,1,104.78,105.38,NRB,2026-01-08 14:43:28
10275,2015-09-21,USD,U.S. Dollar,1,104.78,105.38,NRB,2026-01-08 14:43:28
10297,2015-09-20,USD,U.S. Dollar,1,105.0,105.6,NRB,2026-01-08 14:43:28
10319,2015-09-19,USD,U.S. Dollar,1,105.0,105.6,NRB,2026-01-08 14:43:28
10341,2015-09-18,USD,U.S. Dollar,1,106.04,106.64,NRB,2026-01-08 14:43:28
10363,2015-09-17,USD,U.S. Dollar,1,105.92,106.52,NRB,2026-01-08 14:43:28
10385,2015-09-16,USD,U.S. Dollar,1,105.94,106.54,NRB,2026-01-08 14:43:28
10407,2015-09-15,USD,U.S. Dollar,1,105.88,106.48,NRB,2026-01-08 14:43:28
10429,2015-09-14,USD,U.S. Dollar,1,106.17,106.77,NRB,2026-01-08 14:43:28
10451,2015-09-13,USD,U.S. Dollar,1,106.05,106.65,NRB,2026-01-08 14:43:28
10473,2015-09-12,USD,U.S. Dollar,1,106.05,106.65,NRB,2026-01-08 14:43:28
10495,2015-09-11,USD,U.S. Dollar,1,106.06,106.66,NRB,2026-01-08 14:43:28
10517,2015-09-10,USD,U.S. Dollar,1,105.99,106.59,NRB,2026-01-08 14:43:28
10539,2015-09-09,USD,U.S. Dollar,1,106.28,106.88,NRB,2026-01-08 14:43:28
10561,2015-09-08,USD,U.S. Dollar,1,106.62,107.22,NRB,2026-01-08 14:43:28
10583,2015-09-07,USD,U.S. Dollar,1,106.04,106.64,NRB,2026-01-08 14:43:28
10605,2015-09-06,USD,U.S. Dollar,1,106.08,106.68,NRB,2026-01-08 14:43:28
10627,2015-09-05,USD,U.S. Dollar,1,106.08,106.68,NRB,2026-01-08 14:43:28
10649,2015-09-04,USD,U.S. Dollar,1,105.61,106.21,NRB,2026-01-08 14:43:28
10671,2015-09-03,USD,U.S. Dollar,1,105.66,106.26,NRB,2026-01-08 14:43:28
10693,2015-09-02,USD,U.S. Dollar,1,105.88,106.48,NRB,2026-01-08 14:43:28
10715,2015-09-01,USD,U.S. Dollar,1,105.94,106.54,NRB,2026-01-08 14:43:28
10737,2015-08-31,USD,U.S. Dollar,1,105.53,106.13,NRB,2026-01-08 14:43:28
10759,2015-08-30,USD,U.S. Dollar,1,105.56,106.16,NRB,2026-01-08 14:43:28
10781,2015-08-29,USD,U.S. Dollar,1,105.56,106.16,NRB,2026-01-08 14:43:28
10803,2015-08-28,USD,U.S. Dollar,1,105.17,105.77,NRB,2026-01-08 14:43:28
10825,2015-08-27,USD,U.S. Dollar,1,105.57,106.17,NRB,2026-01-08 14:43:28
10847,2015-08-26,USD,U.S. Dollar,1,105.44,106.04,NRB,2026-01-08 14:43:28
10869,2015-08-25,USD,U.S. Dollar,1,106.38,106.98,NRB,2026-01-08 14:43:28
10891,2015-08-24,USD,U.S. Dollar,1,105.03,105.63,NRB,2026-01-08 14:43:28
10913,2015-08-23,USD,U.S. Dollar,1,105.0,105.6,NRB,2026-01-08 14:43:28
10935,2015-08-22,USD,U.S. Dollar,1,105.0,105.6,NRB,2026-01-08 14:43:28
10957,2015-08-21,USD,U.S. Dollar,1,104.4,105.0,NRB,2026-01-08 14:43:28
10979,2015-08-20,USD,U.S. Dollar,1,104.03,104.63,NRB,2026-01-08 14:43:28
11001,2015-08-19,USD,U.S. Dollar,1,104.21,104.81,NRB,2026-01-08 14:43:28
11023,2015-08-18,USD,U.S. Dollar,1,104.19,104.79,NRB,2026-01-08 14:43:28
11045,2015-08-17,USD,U.S. Dollar,1,103.71,104.31,NRB,2026-01-08 14:43:28
11067,2015-08-16,USD,U.S. Dollar,1,103.9,104.5,NRB,2026-01-08 14:43:28
11089,2015-08-15,USD,U.S. Dollar,1,103.9,104.5,NRB,2026-01-08 14:43:28
11111,2015-08-14,USD,U.S. Dollar,1,103.76,104.36,NRB,2026-01-08 14:43:28
11133,2015-08-13,USD,U.S. Dollar,1,103.44,104.04,NRB,2026-01-08 14:43:28
11155,2015-08-12,USD,U.S. Dollar,1,102.41,103.01,NRB,2026-01-08 14:43:28
11177,2015-08-11,USD,U.S. Dollar,1,101.78,102.38,NRB,2026-01-08 14:43:28
11199,2015-08-10,USD,U.S. Dollar,1,101.8,102.4,NRB,2026-01-08 14:43:28
11221,2015-08-09,USD,U.S. Dollar,1,101.79,102.39,NRB,2026-01-08 14:43:28
11243,2015-08-08,USD,U.S. Dollar,1,101.79,102.39,NRB,2026-01-08 14:43:28
11265,2015-08-07,USD,U.S. Dollar,1,101.74,102.34,NRB,2026-01-08 14:43:28
11287,2015-08-06,USD,U.S. Dollar,1,101.81,102.41,NRB,2026-01-08 14:43:28
11309,2015-08-05,USD,U.S. Dollar,1,101.79,102.39,NRB,2026-01-08 14:43:28
11331,2015-08-04,USD,U.S. Dollar,1,102.04,102.64,NRB,2026-01-08 14:43:28
11353,2015-08-03,USD,U.S. Dollar,1,102.32,102.92,NRB,2026-01-08 14:43:28
11375,2015-08-02,USD,U.S. Dollar,1,102.33,102.93,NRB,2026-01-08 14:43:28
11397,2015-08-01,USD,U.S. Dollar,1,102.33,102.93,NRB,2026-01-08 14:43:28
11419,2015-07-31,USD,U.S. Dollar,1,102.02,102.62,NRB,2026-01-08 14:43:28
11441,2015-07-30,USD,U.S. Dollar,1,101.87,102.47,NRB,2026-01-08 14:43:28
11463,2015-07-29,USD,U.S. Dollar,1,101.99,102.59,NRB,2026-01-08 14:43:28
11485,2015-07-28,USD,U.S. Dollar,1,102.34,102.94,NRB,2026-01-08 14:43:28
11507,2015-07-27,USD,U.S. Dollar,1,102.16,102.76,NRB,2026-01-08 14:43:28
11529,2015-07-26,USD,U.S. Dollar,1,101.98,102.58,NRB,2026-01-08 14:43:28
11551,2015-07-25,USD,U.S. Dollar,1,101.98,102.58,NRB,2026-01-08 14:43:28
11573,2015-07-24,USD,U.S. Dollar,1,101.67,102.27,NRB,2026-01-08 14:43:28
11595,2015-07-23,USD,U.S. Dollar,1,101.36,101.96,NRB,2026-01-08 14:43:28
11617,2015-07-22,USD,U.S. Dollar,1,101.46,102.06,NRB,2026-01-08 14:43:28
11639,2015-07-21,USD,U.S. Dollar,1,101.45,102.05,NRB,2026-01-08 14:43:28
11661,2015-07-20,USD,U.S. Dollar,1,101.25,101.85,NRB,2026-01-08 14:43:28
11683,2015-07-19,USD,U.S. Dollar,1,101.26,101.86,NRB,2026-01-08 14:43:28
11705,2015-07-18,USD,U.S. Dollar,1,101.26,101.86,NRB,2026-01-08 14:43:28
11727,2015-07-17,USD,U.S. Dollar,1,101.27,101.87,NRB,2026-01-08 14:43:28
11749,2015-07-16,USD,U.S. Dollar,1,101.14,101.74,NRB,2026-01-08 14:43:28
11771,2015-07-15,USD,U.S. Dollar,1,101.28,101.88,NRB,2026-01-08 14:43:28
11793,2015-07-14,USD,U.S. Dollar,1,101.24,101.84,NRB,2026-01-08 14:43:28
11815,2015-07-13,USD,U.S. Dollar,1,101.13,101.73,NRB,2026-01-08 14:43:28
11837,2015-07-12,USD,U.S. Dollar,1,101.16,101.76,NRB,2026-01-08 14:43:28
11859,2015-07-11,USD,U.S. Dollar,1,101.16,101.76,NRB,2026-01-08 14:43:28
11881,2015-07-10,USD,U.S. Dollar,1,101.28,101.88,NRB,2026-01-08 14:43:28
11903,2015-07-09,USD,U.S. Dollar,1,101.34,101.94,NRB,2026-01-08 14:43:28
11925,2015-07-08,USD,U.S. Dollar,1,101.18,101.78,NRB,2026-01-08 14:43:28
11947,2015-07-07,USD,U.S. Dollar,1,101.26,101.86,NRB,2026-01-08 14:43:28
11969,2015-07-06,USD,U.S. Dollar,1,101.21,101.81,NRB,2026-01-08 14:43:28
11991,2015-07-05,USD,U.S. Dollar,1,101.21,101.81,NRB,2026-01-08 14:43:28
12013,2015-07-04,USD,U.S. Dollar,1,101.21,101.81,NRB,2026-01-08 14:43:28
12035,2015-07-03,USD,U.S. Dollar,1,101.34,101.94,NRB,2026-01-08 14:43:28
12057,2015-07-02,USD,U.S. Dollar,1,101.42,102.02,NRB,2026-01-08 14:43:28
12079,2015-07-01,USD,U.S. Dollar,1,101.62,102.22,NRB,2026-01-08 14:43:28
12101,2015-06-30,USD,U.S. Dollar,1,101.86,102.46,NRB,2026-01-08 14:43:28
12123,2015-06-29,USD,U.S. Dollar,1,101.53,102.13,NRB,2026-01-08 14:43:28
12145,2015-06-28,USD,U.S. Dollar,1,101.45,102.05,NRB,2026-01-08 14:43:28
12167,2015-06-27,USD,U.S. Dollar,1,101.45,102.05,NRB,2026-01-08 14:43:28
12189,2015-06-26,USD,U.S. Dollar,1,101.42,102.02,NRB,2026-01-08 14:43:28
12211,2015-06-25,USD,U.S. Dollar,1,101.48,102.08,NRB,2026-01-08 14:43:28
12233,2015-06-24,USD,U.S. Dollar,1,101.44,102.04,NRB,2026-01-08 14:43:28
12255,2015-06-23,USD,U.S. Dollar,1,101.32,101.92,NRB,2026-01-08 14:43:28
12277,2015-06-22,USD,U.S. Dollar,1,101.39,101.99,NRB,2026-01-08 14:43:28
12299,2015-06-21,USD,U.S. Dollar,1,101.51,102.11,NRB,2026-01-08 14:43:28
12321,2015-06-20,USD,U.S. Dollar,1,101.51,102.11,NRB,2026-01-08 14:43:28
12343,2015-06-19,USD,U.S. Dollar,1,101.73,102.33,NRB,2026-01-08 14:43:28
12365,2015-06-18,USD,U.S. Dollar,1,102.32,102.92,NRB,2026-01-08 14:43:28
12387,2015-06-17,USD,U.S. Dollar,1,102.24,102.84,NRB,2026-01-08 14:43:28
12409,2015-06-16,USD,U.S. Dollar,1,102.2,102.8,NRB,2026-01-08 14:43:28
12431,2015-06-15,USD,U.S. Dollar,1,102.2,102.8,NRB,2026-01-08 14:43:28
12453,2015-06-14,USD,U.S. Dollar,1,102.24,102.84,NRB,2026-01-08 14:43:30
12475,2015-06-13,USD,U.S. Dollar,1,102.24,102.84,NRB,2026-01-08 14:43:30
12497,2015-06-12,USD,U.S. Dollar,1,102.04,102.64,NRB,2026-01-08 14:43:30
12519,2015-06-11,USD,U.S. Dollar,1,101.84,102.44,NRB,2026-01-08 14:43:30
